Phi[deg],Theta[deg],RealizedGainY
-144,90,0.00535323
-142,90,0.00558162
-140,90,0.00545186
-138,90,0.00496554
-136,90,0.00420295
-134,90,0.0032888
-132,90,0.00235504
-130,90,0.00151289
-128,90,0.000838126
-126,90,0.000367256
-124,90,0.000100682
-122,90,9.50262e-06
-120,90,4.47738e-05
-118,90,0.000148668
-116,90,0.000266354
-114,90,0.000356251
-112,90,0.000396032
-110,90,0.000382891
-108,90,0.00032871
-106,90,0.00025254
-104,90,0.000173324
-102,90,0.00010501
-100,90,5.46959e-05
-98,90,2.32444e-05
-96,90,7.23757e-06
-94,90,1.2779e-06
-92,90,5.94451e-08
-90,90,1.6625e-31
-88,90,3.57131e-07
-86,90,3.68539e-06
-84,90,1.5396e-05
-82,90,4.22216e-05
-80,90,8.96504e-05
-78,90,0.000158829
-76,90,0.000243889
-74,90,0.000330934
-72,90,0.000399778
-70,90,0.000428939
-68,90,0.0004032
-66,90,0.000321609
-64,90,0.000202651
-62,90,8.32571e-05
-60,90,1.01113e-05
-58,90,2.51204e-05
-56,90,0.000150428
-54,90,0.000379743
-52,90,0.00068046
-50,90,0.00100581
-48,90,0.00131131
-46,90,0.00156796
-44,90,0.00176757
-42,90,0.00191986
-40,90,0.00204467
-38,90,0.00216332
-36,90,0.00229197
-34,90,0.00243918
-32,90,0.00260813
-30,90,0.00280219
-28,90,0.00302961
-26,90,0.00330282
-24,90,0.00363159
-22,90,0.0040148
-20,90,0.0044378
-18,90,0.00487879
-16,90,0.00532054
-14,90,0.00575895
-12,90,0.0062025
-10,90,0.00666315
-8,90,0.00714561
-6,90,0.00764239
-4,90,0.00813768
-2,90,0.00861771
0,90,0.0090813
2,90,0.00954395
4,90,0.0100304
6,90,0.0105547
8,90,0.0110925
10,90,0.0115563
12,90,0.0117934
14,90,0.0116183
16,90,0.0108812
18,90,0.00954751
20,90,0.00774831
22,90,0.00576649
24,90,0.00395342
26,90,0.00261046
28,90,0.00189084
30,90,0.00176612
32,90,0.00206457
34,90,0.00255256
36,90,0.00301535
38,90,0.0033068
40,90,0.00336119
42,90,0.00317942
44,90,0.00280579
46,90,0.00230647
48,90,0.00175351
50,90,0.00121396
52,90,0.000742728
54,90,0.000377976
56,90,0.000138165
58,90,2.10752e-05
60,90,5.76031e-06
62,90,5.82191e-05
64,90,0.000139997
66,90,0.000217248
68,90,0.000267307
70,90,0.000280969
72,90,0.000260708
74,90,0.000216475
76,90,0.000161057
78,90,0.000106323
80,90,6.08469e-05
82,90,2.88663e-05
84,90,1.04037e-05
86,90,2.34317e-06
88,90,1.8117e-07
90,90,6.5561e-32
92,90,9.4506e-08
94,90,1.74322e-06
96,90,8.86399e-06
98,90,2.66351e-05
100,90,5.94554e-05
102,90,0.000108769
104,90,0.000171305
106,90,0.000238238
108,90,0.000295777
110,90,0.000327637
112,90,0.000319639
114,90,0.000266113
116,90,0.00017671
118,90,8.1134e-05
120,90,2.86991e-05
122,90,8.03849e-05
124,90,0.000293426
126,90,0.000701958
128,90,0.00130025
130,90,0.00203584
132,90,0.00281702
134,90,0.00353377
136,90,0.00408483
138,90,0.00440094
140,90,0.00445614
142,90,0.00426561
144,90,0.00387517
146,90,0.00335033
148,90,0.00276973
150,90,0.00222118
152,90,0.00179466
154,90,0.00156829
156,90,0.00159005
158,90,0.00186384
160,90,0.002349
162,90,0.00297599
164,90,0.00367204
166,90,0.00438594
168,90,0.00510206
170,90,0.00584006
172,90,0.006643
174,90,0.00755875
176,90,0.00861908
178,90,0.00981911
180,90,0.0111011
-180,92,0.00917938
-178,92,0.0102589
-176,92,0.0112154
-174,92,0.0118895
-172,92,0.0121423
-170,92,0.0118964
-168,92,0.0111585
-166,92,0.0100153
-164,92,0.00860665
-162,92,0.00709274
-160,92,0.00562899
-158,92,0.00435317
-156,92,0.0033783
-154,92,0.00278202
-152,92,0.00258941
-150,92,0.00275631
-148,92,0.00316644
-146,92,0.00365159
-144,92,0.00403289
-142,92,0.00416904
-140,92,0.00399233
-138,92,0.00351932
-136,92,0.00283519
-134,92,0.00206139
-132,92,0.00132056
-130,92,0.000709691
-128,92,0.00028598
-126,92,6.45445e-05
-124,92,2.43472e-05
-122,92,0.000118875
-120,92,0.000288947
-118,92,0.000475672
-116,92,0.000631514
-114,92,0.00072745
-112,92,0.000754857
-110,92,0.000722259
-108,92,0.000648678
-106,92,0.000556165
-104,92,0.000463832
-102,92,0.000384582
-100,92,0.000324461
-98,92,0.000283794
-96,92,0.000259145
-94,92,0.000245399
-92,92,0.000237678
-90,92,0.000232962
-88,92,0.000231286
-86,92,0.000236217
-84,92,0.000254289
-82,92,0.000293214
-80,92,0.000359062
-78,92,0.000453024
-76,92,0.000568735
-74,92,0.000691233
-72,92,0.000798388
-70,92,0.000865144
-68,92,0.000870154
-66,92,0.00080334
-64,92,0.000671925
-62,92,0.000501979
-60,92,0.000333366
-58,92,0.000208477
-56,92,0.000158455
-54,92,0.000192813
-52,92,0.000297356
-50,92,0.000441216
-48,92,0.000589054
-46,92,0.000712509
-44,92,0.000796968
-42,92,0.000843442
-40,92,0.000867214
-38,92,0.000893996
-36,92,0.00095307
-34,92,0.00106818
-32,92,0.00124994
-30,92,0.00149428
-28,92,0.0017875
-26,92,0.00211354
-24,92,0.0024579
-22,92,0.00280685
-20,92,0.00314629
-18,92,0.00346451
-16,92,0.00375833
-14,92,0.00403722
-12,92,0.00432094
-10,92,0.00463134
-8,92,0.00498421
-6,92,0.00538645
-4,92,0.00583995
-2,92,0.00634881
0,92,0.00692463
2,92,0.00758556
4,92,0.00834654
6,92,0.00920083
8,92,0.010097
10,92,0.0109208
12,92,0.0114971
14,92,0.0116226
16,92,0.0111313
18,92,0.00996971
20,92,0.00824671
22,92,0.00622471
24,92,0.00424543
26,92,0.00262032
28,92,0.00153577
30,92,0.00101446
32,92,0.00094137
34,92,0.00113021
36,92,0.00139322
38,92,0.00158834
40,92,0.00163734
42,92,0.00152292
44,92,0.00127488
46,92,0.000951779
48,92,0.000621514
50,92,0.000343861
52,92,0.000158399
54,92,7.96415e-05
56,92,9.87649e-05
58,92,0.000189701
60,92,0.000317288
62,92,0.000445784
64,92,0.000546286
66,92,0.000601626
68,92,0.000607721
70,92,0.000571501
72,92,0.000506682
74,92,0.000429161
76,92,0.000353342
78,92,0.00028987
80,92,0.000244609
82,92,0.000218551
84,92,0.000208523
86,92,0.000208648
88,92,0.000212372
90,92,0.00021464
92,92,0.000213576
94,92,0.000211109
96,92,0.000212324
98,92,0.000223735
100,92,0.000251004
102,92,0.000296742
104,92,0.000358911
106,92,0.000430103
108,92,0.000497841
110,92,0.000546052
112,92,0.000557939
114,92,0.000520422
116,92,0.000429778
118,92,0.000297152
120,92,0.000151602
122,92,3.79739e-05
124,92,7.99744e-06
126,92,0.000105535
128,92,0.000350184
130,92,0.000725718
132,92,0.00117946
134,92,0.0016349
136,92,0.00201408
138,92,0.0022609
140,92,0.00235578
142,92,0.00231604
144,92,0.0021841
146,92,0.00201121
148,92,0.00184552
150,92,0.00172786
152,92,0.0016924
154,92,0.00176612
156,92,0.00196412
158,92,0.00228289
160,92,0.00269798
162,92,0.00317031
164,92,0.00366033
166,92,0.00414372
168,92,0.00462123
170,92,0.00511888
172,92,0.00567925
174,92,0.00634803
176,92,0.00715849
178,92,0.00811532
180,92,0.00917938
-180,94,0.0110504
-178,94,0.0123806
-176,94,0.0135953
-174,94,0.0144979
-172,94,0.0149055
-170,94,0.0146987
-168,94,0.0138579
-166,94,0.0124693
-164,94,0.0107009
-162,94,0.00876195
-160,94,0.00686233
-158,94,0.00518455
-156,94,0.00386659
-154,94,0.00299053
-152,94,0.00257262
-150,94,0.00255735
-148,94,0.00282271
-146,94,0.00320232
-144,94,0.00352254
-142,94,0.00364442
-140,94,0.00349607
-138,94,0.0030846
-136,94,0.00248458
-134,94,0.00180942
-132,94,0.00117684
-130,94,0.000679658
-128,94,0.000368903
-126,94,0.000250875
-124,94,0.00029535
-122,94,0.000450168
-120,94,0.000657176
-118,94,0.000865621
-116,94,0.00104056
-114,94,0.00116551
-112,94,0.00124012
-110,94,0.00127468
-108,94,0.00128391
-106,94,0.00128184
-104,94,0.0012789
-102,94,0.00128096
-100,94,0.00128979
-98,94,0.00130403
-96,94,0.00132031
-94,94,0.00133428
-92,94,0.00134182
-90,94,0.00134033
-88,94,0.00132994
-86,94,0.00131414
-84,94,0.00129945
-82,94,0.00129398
-80,94,0.00130497
-78,94,0.00133617
-76,94,0.00138558
-74,94,0.00144457
-72,94,0.0014986
-70,94,0.00152971
-68,94,0.00152066
-66,94,0.00145994
-64,94,0.00134631
-62,94,0.00119117
-60,94,0.00101702
-58,94,0.000851596
-56,94,0.00071973
-54,94,0.000636133
-52,94,0.000602124
-50,94,0.000606937
-48,94,0.000631915
-46,94,0.000655658
-44,94,0.000659811
-42,94,0.000636203
-40,94,0.000594186
-38,94,0.00056368
-36,94,0.000589024
-34,94,0.00071365
-32,94,0.000962811
-30,94,0.00133414
-28,94,0.00180069
-26,94,0.00232257
-24,94,0.0028589
-22,94,0.00337519
-20,94,0.00384714
-18,94,0.00426397
-16,94,0.00463159
-14,94,0.00497263
-12,94,0.00532085
-10,94,0.005712
-8,94,0.00617553
-6,94,0.00673081
-4,94,0.00738762
-2,94,0.00814794
0,94,0.00900646
2,94,0.00994804
4,94,0.0109423
6,94,0.0119357
8,94,0.0128429
10,94,0.0135432
12,94,0.0138882
14,94,0.0137291
16,94,0.0129629
18,94,0.0115834
20,94,0.00971258
22,94,0.00758883
24,94,0.00550797
26,94,0.00373812
28,94,0.0024459
30,94,0.00166523
32,94,0.00131549
34,94,0.00125128
36,94,0.0013165
38,94,0.00138326
40,94,0.00137145
42,94,0.00125307
44,94,0.00104653
46,94,0.000802638
48,94,0.000584205
50,94,0.000444319
52,94,0.000410355
54,94,0.000478874
56,94,0.000621457
58,94,0.000797047
60,94,0.000965053
62,94,0.00109505
64,94,0.0011714
66,94,0.00119323
68,94,0.00117096
70,94,0.00112135
72,94,0.0010625
74,94,0.00101006
76,94,0.000974992
78,94,0.00096273
80,94,0.000973214
82,94,0.00100159
84,94,0.00103948
86,94,0.00107688
88,94,0.00110443
90,94,0.00111578
92,94,0.00110905
94,94,0.0010872
96,94,0.00105692
98,94,0.00102646
100,94,0.00100306
102,94,0.000990878
104,94,0.000989744
106,94,0.000995072
108,94,0.000998635
110,94,0.000989898
112,94,0.000957742
114,94,0.000892735
116,94,0.000790175
118,94,0.000653769
120,94,0.000498939
122,94,0.000353883
124,94,0.000256288
126,94,0.000244696
128,94,0.000346019
130,94,0.00056355
132,94,0.00087144
134,94,0.00122014
136,94,0.00155256
138,94,0.00182473
140,94,0.00202113
142,94,0.00215702
144,94,0.00226721
146,94,0.00238862
148,94,0.00254691
150,94,0.00275314
152,94,0.00300884
154,94,0.00331243
156,94,0.00366106
158,94,0.00404748
160,94,0.00445681
162,94,0.00486873
164,94,0.00526637
166,94,0.00564802
168,94,0.00603536
170,94,0.00647303
172,94,0.00701941
174,94,0.00773138
176,94,0.00864724
178,94,0.00976968
180,94,0.0110504
-180,96,0.013832
-178,96,0.0156631
-176,96,0.0173903
-174,96,0.0187422
-172,96,0.0194635
-170,96,0.0193802
-168,96,0.0184484
-166,96,0.0167679
-164,96,0.0145537
-162,96,0.0120827
-160,96,0.00963426
-158,96,0.00744599
-156,96,0.00568804
-154,96,0.00445252
-152,96,0.00375119
-150,96,0.00351889
-148,96,0.00362569
-146,96,0.00390052
-144,96,0.00416529
-142,96,0.00427228
-140,96,0.0041347
-138,96,0.003741
-136,96,0.00314908
-134,96,0.00246268
-132,96,0.00179834
-130,96,0.00125365
-128,96,0.000886173
-126,96,0.000707672
-124,96,0.000692413
-122,96,0.000793746
-120,96,0.00096186
-118,96,0.00115701
-116,96,0.00135552
-114,96,0.00154906
-112,96,0.0017395
-110,96,0.00193251
-108,96,0.00213246
-106,96,0.00233979
-104,96,0.00255081
-102,96,0.00275893
-100,96,0.00295611
-98,96,0.00313386
-96,96,0.00328366
-94,96,0.00339728
-92,96,0.00346737
-90,96,0.00348863
-88,96,0.00345922
-86,96,0.00338189
-84,96,0.00326427
-82,96,0.00311798
-80,96,0.00295667
-78,96,0.00279368
-76,96,0.00263969
-74,96,0.00250108
-72,96,0.00237918
-70,96,0.00227055
-68,96,0.00216829
-66,96,0.00206414
-64,96,0.00195108
-62,96,0.00182555
-60,96,0.00168875
-58,96,0.00154683
-56,96,0.00141012
-54,96,0.00129167
-52,96,0.00120424
-50,96,0.00115492
-48,96,0.00113852
-46,96,0.00113419
-44,96,0.00111112
-42,96,0.0010452
-40,96,0.000940174
-38,96,0.000839703
-36,96,0.000819292
-34,96,0.000958831
-32,96,0.00130981
-30,96,0.00187519
-28,96,0.00261125
-26,96,0.00344672
-24,96,0.00430682
-22,96,0.00513166
-20,96,0.00588591
-18,96,0.00656131
-16,96,0.00717415
-14,96,0.00775814
-12,96,0.00835423
-10,96,0.00899986
-8,96,0.009721
-6,96,0.0105278
-4,96,0.0114129
-2,96,0.0123498
0,96,0.0132935
2,96,0.0141822
4,96,0.0149422
6,96,0.0154961
8,96,0.01577
10,96,0.015698
12,96,0.0152267
14,96,0.0143237
16,96,0.0129937
18,96,0.0112994
20,96,0.00937487
22,96,0.0074144
24,96,0.00563244
26,96,0.00420664
28,96,0.0032293
30,96,0.00268966
32,96,0.00249223
34,96,0.00249732
36,96,0.00256352
38,96,0.00257852
40,96,0.00247573
42,96,0.00224012
44,96,0.00190473
46,96,0.00153686
48,96,0.00121481
50,96,0.00100165
52,96,0.000926035
54,96,0.000977493
56,96,0.00111636
58,96,0.00129178
60,96,0.00145908
62,96,0.00159054
64,96,0.00167791
66,96,0.00172875
68,96,0.00175977
70,96,0.0017901
72,96,0.00183613
74,96,0.00190848
76,96,0.00201079
78,96,0.00213985
80,96,0.00228653
82,96,0.00243731
84,96,0.00257627
86,96,0.00268766
88,96,0.00275856
90,96,0.00278129
92,96,0.00275474
94,96,0.00268419
96,96,0.0025797
98,96,0.0024534
100,96,0.00231661
102,96,0.00217754
104,96,0.00204038
106,96,0.00190563
108,96,0.00177138
110,96,0.0016349
112,96,0.00149389
114,96,0.00134737
116,96,0.00119664
118,96,0.00104662
120,96,0.000907985
122,96,0.000798858
124,96,0.000744743
126,96,0.000774631
128,96,0.000912847
130,96,0.00116864
132,96,0.00152825
134,96,0.00195493
136,96,0.00239973
138,96,0.00281981
140,96,0.00319567
142,96,0.0035375
144,96,0.00387655
146,96,0.00424669
148,96,0.00466691
150,96,0.00513428
152,96,0.00562853
154,96,0.0061223
156,96,0.00658935
158,96,0.00700758
160,96,0.00735964
162,96,0.00763559
164,96,0.00783967
166,96,0.00799915
168,96,0.00816988
170,96,0.00843408
172,96,0.00888836
174,96,0.00962372
176,96,0.0107011
178,96,0.0121268
180,96,0.013832
-180,98,0.014209
-178,98,0.0161136
-176,98,0.017995
-174,98,0.0195583
-172,98,0.0205218
-170,98,0.0206846
-168,98,0.019977
-166,98,0.0184764
-164,98,0.0163849
-162,98,0.0139775
-160,98,0.0115431
-158,98,0.00933476
-156,98,0.00753736
-154,98,0.00625215
-152,98,0.00549289
-150,98,0.00519198
-148,98,0.00521713
-146,98,0.00539889
-144,98,0.00556529
-142,98,0.00557627
-140,98,0.00534936
-138,98,0.00487094
-136,98,0.00419122
-134,98,0.00340471
-132,98,0.002622
-130,98,0.00194088
-128,98,0.00142521
-126,98,0.00109721
-124,98,0.000943421
-122,98,0.000929549
-120,98,0.00101715
-118,98,0.00117603
-116,98,0.0013894
-114,98,0.00165246
-112,98,0.00196679
-110,98,0.00233404
-108,98,0.00275113
-106,98,0.00320824
-104,98,0.0036894
-102,98,0.00417437
-100,98,0.00464089
-98,98,0.00506632
-96,98,0.00542868
-94,98,0.00570758
-92,98,0.00588547
-90,98,0.00594953
-88,98,0.00589382
-86,98,0.00572113
-84,98,0.00544378
-82,98,0.00508281
-80,98,0.00466566
-78,98,0.00422273
-76,98,0.00378347
-74,98,0.00337289
-72,98,0.00300889
-70,98,0.00270096
-68,98,0.00245033
-66,98,0.00225132
-64,98,0.00209356
-62,98,0.00196492
-60,98,0.00185473
-58,98,0.00175766
-56,98,0.00167745
-54,98,0.00162824
-52,98,0.00163019
-50,98,0.00169752
-48,98,0.00182243
-46,98,0.00196513
-44,98,0.00206125
-42,98,0.00205034
-40,98,0.0019139
-38,98,0.00170104
-36,98,0.00152266
-34,98,0.0015131
-32,98,0.00177826
-30,98,0.00235718
-28,98,0.0032146
-26,98,0.00426288
-24,98,0.00539796
-22,98,0.00653169
-20,98,0.0076103
-18,98,0.00861721
-16,98,0.00956412
-14,98,0.0104765
-12,98,0.0113791
-10,98,0.0122864
-8,98,0.0131982
-6,98,0.0140983
-4,98,0.014954
-2,98,0.0157153
0,98,0.0163156
2,98,0.0166786
4,98,0.0167314
6,98,0.0164223
8,98,0.0157351
10,98,0.0146942
12,98,0.0133567
14,98,0.0117997
16,98,0.0101107
18,98,0.00838825
20,98,0.00674809
22,98,0.0053201
24,98,0.00422735
26,98,0.00355132
28,98,0.00330079
30,98,0.00340297
32,98,0.00372201
34,98,0.00409543
36,98,0.00437246
38,98,0.00444335
40,98,0.00425679
42,98,0.0038259
44,98,0.0032219
46,98,0.00255411
48,98,0.00193888
50,98,0.0014673
52,98,0.00118347
54,98,0.00108129
56,98,0.00111838
58,98,0.00123845
60,98,0.00139203
62,98,0.00154846
64,98,0.00169827
66,98,0.0018483
68,98,0.00201385
70,98,0.00221107
72,98,0.00245124
74,98,0.00273755
76,98,0.00306403
78,98,0.00341611
80,98,0.00377242
82,98,0.00410754
84,98,0.00439526
86,98,0.00461215
88,98,0.00474087
90,98,0.0047726
92,98,0.00470803
94,98,0.00455667
96,98,0.00433459
98,98,0.00406112
100,98,0.00375546
102,98,0.00343398
104,98,0.00310891
106,98,0.0027885
108,98,0.0024782
110,98,0.00218231
112,98,0.00190527
114,98,0.00165235
116,98,0.00142992
118,98,0.00124588
120,98,0.00111066
122,98,0.0010386
124,98,0.00104852
126,98,0.00116206
128,98,0.00139825
130,98,0.0017651
132,98,0.00225128
134,98,0.00282315
136,98,0.0034315
138,98,0.00402796
140,98,0.00458443
142,98,0.00510509
144,98,0.00562287
146,98,0.00618067
148,98,0.00680689
150,98,0.00749834
152,98,0.00821812
154,98,0.00890747
156,98,0.0095034
158,98,0.00995421
160,98,0.0102293
162,98,0.0103241
164,98,0.0102624
166,98,0.0100978
168,98,0.00991317
170,98,0.00981642
172,98,0.00992982
174,98,0.0103713
176,98,0.0112284
178,98,0.0125276
180,98,0.014209
-180,100,0.0111377
-178,100,0.0123673
-176,100,0.0137118
-174,100,0.014952
-172,100,0.0158614
-170,100,0.0162588
-168,100,0.0160506
-166,100,0.0152499
-164,100,0.0139703
-162,100,0.0123964
-160,100,0.0107442
-158,100,0.00921977
-156,100,0.00798519
-154,100,0.00713414
-152,100,0.00667986
-150,100,0.00655734
-148,100,0.00664119
-146,100,0.00677677
-144,100,0.00681705
-142,100,0.0066548
-140,100,0.00624162
-138,100,0.00559061
-136,100,0.00476502
-134,100,0.00385795
-132,100,0.00296887
-130,100,0.00218247
-128,100,0.0015543
-126,100,0.00110619
-124,100,0.000831289
-122,100,0.000705657
-120,100,0.000701346
-118,100,0.000796458
-116,100,0.000979729
-114,100,0.00124964
-112,100,0.00160984
-110,100,0.00206329
-108,100,0.00260724
-106,100,0.00323025
-104,100,0.00391151
-102,100,0.00462191
-100,100,0.00532619
-98,100,0.00598533
-96,100,0.00655926
-94,100,0.00700977
-92,100,0.00730395
-90,100,0.00741797
-88,100,0.00734071
-86,100,0.00707633
-84,100,0.00664505
-82,100,0.0060814
-80,100,0.00543016
-78,100,0.00474043
-76,100,0.00405926
-74,100,0.0034259
-72,100,0.00286798
-70,100,0.00240008
-68,100,0.00202474
-66,100,0.00173538
-64,100,0.00152032
-62,100,0.00136716
-60,100,0.00126734
-58,100,0.00122064
-56,100,0.0012384
-54,100,0.00134311
-52,100,0.00156067
-50,100,0.00190394
-48,100,0.00235198
-46,100,0.00283664
-44,100,0.00325004
-42,100,0.00347875
-40,100,0.00345442
-38,100,0.00319585
-36,100,0.0028173
-34,100,0.00249372
-32,100,0.00239812
-30,100,0.00264182
-28,100,0.0032453
-26,100,0.00414837
-24,100,0.00524781
-22,100,0.00644013
-20,100,0.00765038
-18,100,0.00883926
-16,100,0.00999298
-14,100,0.0111059
-12,100,0.0121667
-10,100,0.0131526
-8,100,0.014031
-6,100,0.0147636
-4,100,0.0153081
-2,100,0.0156178
0,100,0.015643
2,100,0.0153365
4,100,0.0146672
6,100,0.0136367
8,100,0.0122912
10,100,0.0107211
12,100,0.00904628
14,100,0.00739252
16,100,0.00587096
18,100,0.00457063
20,100,0.00356215
22,100,0.00290253
24,100,0.00263015
26,100,0.0027487
28,100,0.00320961
30,100,0.00390628
32,100,0.00468635
34,100,0.00537911
36,100,0.00582923
38,100,0.00592841
40,100,0.00563817
42,100,0.0049985
44,100,0.00411789
46,100,0.00314514
48,100,0.00223022
50,100,0.00148766
52,100,0.000975107
54,100,0.000692817
56,100,0.000600374
58,100,0.000640967
60,100,0.000762995
62,100,0.000932879
64,100,0.00113806
66,100,0.0013828
68,100,0.00168038
70,100,0.00204491
72,100,0.0024845
74,100,0.00299677
76,100,0.00356686
78,100,0.00416788
80,100,0.00476367
82,100,0.00531318
84,100,0.00577581
86,100,0.00611688
88,100,0.00631213
90,100,0.00635059
92,100,0.00623544
94,100,0.00598251
96,100,0.00561711
98,100,0.00516971
100,100,0.00467149
102,100,0.00415059
104,100,0.00362986
106,100,0.00312628
108,100,0.0026519
110,100,0.00221554
112,100,0.00182458
114,100,0.00148623
116,100,0.00120792
118,100,0.000997528
120,100,0.000863573
122,100,0.000816001
124,100,0.000866867
126,100,0.00102986
128,100,0.00131734
130,100,0.00173441
132,100,0.00227185
134,100,0.0029015
136,100,0.00357894
138,100,0.00425536
140,100,0.00489572
142,100,0.0054946
144,100,0.00607984
146,100,0.00669914
148,100,0.00739416
150,100,0.00817485
152,100,0.00900687
154,100,0.00981811
156,100,0.0105201
158,100,0.0110336
160,100,0.0113087
162,100,0.0113338
164,100,0.0111345
166,100,0.010767
168,100,0.0103103
170,100,0.00985993
172,100,0.0095228
174,100,0.00940811
176,100,0.00961128
178,100,0.0101899
180,100,0.0111377
-180,102,0.00651533
-178,102,0.00678025
-176,102,0.00725068
-174,102,0.00782898
-172,102,0.00838771
-170,102,0.00880166
-168,102,0.00897941
-166,102,0.0088846
-164,102,0.00854228
-162,102,0.0080306
-160,102,0.00746125
-158,102,0.00695337
-156,102,0.00660567
-154,102,0.00647222
-152,102,0.0065473
-150,102,0.00676433
-148,102,0.00701127
-146,102,0.00715969
-144,102,0.00709933
-142,102,0.00676708
-140,102,0.00616101
-138,102,0.00533614
-136,102,0.00438541
-134,102,0.00341375
-132,102,0.00251389
-130,102,0.00175011
-128,102,0.00115244
-126,102,0.000720516
-124,102,0.000433962
-122,102,0.000265001
-120,102,0.000189491
-118,102,0.000193767
-116,102,0.000276449
-114,102,0.000445961
-112,102,0.000715362
-110,102,0.00109634
-108,102,0.00159387
-106,102,0.00220247
-104,102,0.00290432
-102,102,0.00366919
-100,102,0.00445588
-98,102,0.00521495
-96,102,0.00589269
-94,102,0.00643618
-92,102,0.0067992
-90,102,0.00694825
-88,102,0.0068678
-86,102,0.00656348
-84,102,0.0060623
-82,102,0.00540946
-80,102,0.00466204
-78,102,0.00388084
-76,102,0.003122
-74,102,0.0024302
-72,102,0.00183467
-70,102,0.00134856
-68,102,0.000971185
-66,102,0.00069242
-64,102,0.00049801
-62,102,0.000375117
-60,102,0.000317611
-58,102,0.000330747
-56,102,0.000434222
-54,102,0.00066126
-52,102,0.00105029
-50,102,0.00162696
-48,102,0.00237932
-46,102,0.00323642
-44,102,0.00406608
-42,102,0.00470322
-40,102,0.00500578
-38,102,0.00491595
-36,102,0.00449499
-34,102,0.00390965
-32,102,0.00337336
-30,102,0.00307125
-28,102,0.00310531
-26,102,0.00348195
-24,102,0.00413835
-22,102,0.00498532
-20,102,0.00594191
-18,102,0.00694902
-16,102,0.0079646
-14,102,0.00895128
-12,102,0.00986742
-10,102,0.010666
-8,102,0.0112996
-6,102,0.0117258
-4,102,0.0119105
-2,102,0.011828
0,102,0.011461
2,102,0.0108044
4,102,0.00987289
6,102,0.0087101
8,102,0.00739293
10,102,0.00602617
12,102,0.00472658
14,102,0.00360154
16,102,0.00273126
18,102,0.00216159
20,102,0.00190789
22,102,0.00196375
24,102,0.00230633
26,102,0.00289463
28,102,0.00366274
30,102,0.00451464
32,102,0.00532663
34,102,0.00596101
36,102,0.00629089
38,102,0.00623082
40,102,0.00576355
42,102,0.0049511
44,102,0.0039222
46,102,0.00283822
48,102,0.00184984
50,102,0.0010614
52,102,0.000515007
54,102,0.00019705
56,102,5.96089e-05
58,102,4.57619e-05
60,102,0.000109391
62,102,0.000225261
64,102,0.00038986
66,102,0.000616005
68,102,0.00092451
70,102,0.00133538
72,102,0.00186008
74,102,0.00249578
76,102,0.00322241
78,102,0.00400278
80,102,0.00478611
82,102,0.00551424
84,102,0.00612946
86,102,0.00658257
88,102,0.00683942
90,102,0.00688499
92,102,0.0067243
94,102,0.00638021
96,102,0.00588886
98,102,0.00529363
100,102,0.00463896
102,102,0.00396508
104,102,0.00330457
106,102,0.00268128
108,102,0.00211127
110,102,0.00160526
112,102,0.00117113
114,102,0.000815674
116,102,0.000544745
118,102,0.00036236
120,102,0.000269721
122,102,0.00026545
124,102,0.000347473
126,102,0.000515676
128,102,0.000773281
130,102,0.00112493
132,102,0.00157106
134,102,0.00210078
136,102,0.00268783
138,102,0.00329405
140,102,0.00388147
142,102,0.00442863
144,102,0.00494217
146,102,0.00545547
148,102,0.006012
150,102,0.00664067
152,102,0.00733545
154,102,0.00805027
156,102,0.00871117
158,102,0.00923921
160,102,0.00957304
162,102,0.00968247
164,102,0.00957029
166,102,0.00926527
168,102,0.00881255
170,102,0.00826664
172,102,0.00768966
174,102,0.00715229
176,102,0.00673183
178,102,0.00650222
180,102,0.00651533
-180,104,0.00276053
-178,104,0.00248034
-176,104,0.00237194
-174,104,0.00241998
-172,104,0.00257769
-170,104,0.00278478
-168,104,0.0029891
-166,104,0.00316305
-164,104,0.00330942
-162,104,0.00345649
-160,104,0.00364575
-158,104,0.00391639
-156,104,0.00429015
-154,104,0.00475939
-152,104,0.00528106
-150,104,0.00577923
-148,104,0.00615731
-146,104,0.00631904
-144,104,0.00619371
-142,104,0.00575828
-140,104,0.00504849
-138,104,0.00415366
-136,104,0.0031954
-134,104,0.00229676
-132,104,0.00155204
-130,104,0.00100753
-128,104,0.00065845
-126,104,0.000461355
-124,104,0.000355538
-122,104,0.000285037
-120,104,0.000214298
-118,104,0.000134293
-116,104,5.98056e-05
-114,104,2.10517e-05
-112,104,5.34215e-05
-110,104,0.000188286
-108,104,0.000446377
-106,104,0.000833988
-104,104,0.0013415
-102,104,0.00194367
-100,104,0.00260124
-98,104,0.00326401
-96,104,0.00387534
-94,104,0.00437819
-92,104,0.00472214
-90,104,0.00487051
-88,104,0.00480622
-86,104,0.00453509
-84,104,0.00408562
-82,104,0.00350491
-80,104,0.00285151
-78,104,0.0021867
-76,104,0.00156586
-74,104,0.00103183
-72,104,0.000611116
-70,104,0.000313092
-68,104,0.000131579
-66,104,4.79923e-05
-64,104,3.55351e-05
-62,104,6.4538e-05
-60,104,0.000109595
-58,104,0.000158899
-56,104,0.000224624
-54,104,0.000350231
-52,104,0.000607712
-50,104,0.00107796
-48,104,0.00181388
-46,104,0.00279761
-44,104,0.00391454
-42,104,0.00496638
-40,104,0.00572949
-38,104,0.00603808
-36,104,0.00585204
