Phi[deg],Theta[deg],RealizedGainY
164,90,0.00851919
166,90,0.0102066
168,90,0.011435
170,90,0.0120298
172,90,0.011881
174,90,0.0109935
176,90,0.00952091
178,90,0.00774227
180,90,0.00597461
-180,92,0.00887768
-178,92,0.00820576
-176,92,0.00740907
-174,92,0.00641405
-172,92,0.00532413
-170,92,0.00440606
-168,92,0.00391594
-166,92,0.00388656
-164,92,0.00405844
-162,92,0.00403251
-160,92,0.00353546
-158,92,0.00259567
-156,92,0.00150893
-154,92,0.000643415
-152,92,0.000236192
-150,92,0.000304428
-148,92,0.000690278
-146,92,0.00117561
-144,92,0.00158666
-142,92,0.00184317
-140,92,0.00195052
-138,92,0.00195836
-136,92,0.00191339
-134,92,0.00182792
-132,92,0.00167849
-130,92,0.00143416
-128,92,0.00109501
-126,92,0.0007109
-124,92,0.000364028
-122,92,0.000127342
-120,92,2.90777e-05
-118,92,4.61671e-05
-116,92,0.000125345
-114,92,0.000213009
-112,92,0.000275152
-110,92,0.000301089
-108,92,0.00029618
-106,92,0.000272096
-104,92,0.000240048
-102,92,0.000208018
-100,92,0.000180594
-98,92,0.000159749
-96,92,0.000145622
-94,92,0.000137083
-92,92,0.000132293
-90,92,0.000129516
-88,92,0.000128184
-86,92,0.000129813
-84,92,0.000138108
-82,92,0.000157691
-80,92,0.000191406
-78,92,0.000236939
-76,92,0.000284321
-74,92,0.000316337
-72,92,0.000313407
-70,92,0.000262962
-68,92,0.000170871
-66,92,7.03082e-05
-64,92,2.26394e-05
-62,92,0.000105896
-60,92,0.000389293
-58,92,0.000897338
-56,92,0.00157541
-54,92,0.00227797
-52,92,0.00280157
-50,92,0.00296654
-48,92,0.00271411
-46,92,0.00215803
-44,92,0.00154501
-42,92,0.00114036
-40,92,0.0011122
-38,92,0.00148107
-36,92,0.00213742
-34,92,0.00288327
-32,92,0.00347761
-30,92,0.00370995
-28,92,0.00350876
-26,92,0.00302064
-24,92,0.00257287
-22,92,0.00251182
-20,92,0.00301354
-18,92,0.00398338
-16,92,0.00509767
-14,92,0.00596794
-12,92,0.00636083
-10,92,0.0063637
-8,92,0.0063692
-6,92,0.00683398
-4,92,0.00794168
-2,92,0.00942133
0,92,0.0106886
2,92,0.0112263
4,92,0.0109184
6,92,0.0100924
8,92,0.00926008
10,92,0.00877375
12,92,0.00864086
14,92,0.00858239
16,92,0.00824607
18,92,0.00742249
20,92,0.00615701
22,92,0.00472203
24,92,0.00347094
26,92,0.00264827
28,92,0.00226863
30,92,0.00214552
32,92,0.0020433
34,92,0.00182945
36,92,0.00151843
38,92,0.00120686
40,92,0.000984129
42,92,0.00088839
44,92,0.000908636
46,92,0.000998855
48,92,0.00109009
50,92,0.00111077
52,92,0.00101768
54,92,0.000817923
56,92,0.00056298
58,92,0.00031892
60,92,0.000135464
62,92,3.21204e-05
64,92,2.26189e-06
66,92,2.47554e-05
68,92,7.41737e-05
70,92,0.000127319
72,92,0.000167393
74,92,0.000186448
76,92,0.000185376
78,92,0.00017112
80,92,0.000152369
82,92,0.000135802
84,92,0.000124355
86,92,0.000117637
88,92,0.000113666
90,92,0.000110819
92,92,0.00010923
94,92,0.000111121
96,92,0.000119853
98,92,0.000137721
100,92,0.000163113
102,92,0.000188498
104,92,0.000201184
106,92,0.000188173
108,92,0.000144302
110,92,7.99848e-05
112,92,2.34521e-05
114,92,1.43954e-05
116,92,9.09421e-05
118,92,0.00027633
120,92,0.000571357
122,92,0.00095359
124,92,0.0013797
126,92,0.00178855
128,92,0.00210871
130,92,0.00227611
132,92,0.00226043
134,92,0.0020863
136,92,0.0018316
138,92,0.00159635
140,92,0.00145493
142,92,0.00141668
144,92,0.0014171
146,92,0.0013493
148,92,0.00112832
150,92,0.000763276
152,92,0.000397928
154,92,0.000284139
156,92,0.000685281
158,92,0.00175334
160,92,0.00344659
162,92,0.00553208
164,92,0.00766552
166,92,0.00950221
168,92,0.0107898
170,92,0.0114184
172,92,0.0114269
174,92,0.0109752
176,92,0.0102847
178,92,0.00955464
180,92,0.00887768
-180,94,0.0131913
-178,94,0.013935
-176,94,0.0139794
-174,94,0.0130473
-172,94,0.0112538
-170,94,0.00907385
-168,94,0.0070731
-166,94,0.00558475
-164,94,0.00456789
-162,94,0.00373923
-160,94,0.00284895
-158,94,0.00187487
-156,94,0.00100861
-154,94,0.000486717
-152,94,0.000418901
-150,94,0.000727919
-148,94,0.00121118
-146,94,0.00165608
-144,94,0.00193129
-142,94,0.00201467
-140,94,0.00196409
-138,94,0.00186161
-136,94,0.0017623
-134,94,0.0016692
-132,94,0.00154293
-130,94,0.00133877
-128,94,0.0010471
-126,94,0.00070934
-124,94,0.000398219
-122,94,0.000178063
-120,94,7.37891e-05
-118,94,6.69974e-05
-116,94,0.000115376
-114,94,0.000177632
-112,94,0.000228606
-110,94,0.000260873
-108,94,0.000278241
-106,94,0.000288234
-104,94,0.00029731
-102,94,0.0003091
-100,94,0.000324484
-98,94,0.000342399
-96,94,0.000360773
-94,94,0.000377279
-92,94,0.000389866
-90,94,0.000397199
-88,94,0.000399137
-86,94,0.000397153
-84,94,0.000394259
-82,94,0.000393906
-80,94,0.000397731
-78,94,0.00040288
-76,94,0.00040061
-74,94,0.000378267
-72,94,0.000325762
-70,94,0.000245233
-68,94,0.000159685
-66,94,0.000115233
-64,94,0.000173698
-62,94,0.000396684
-60,94,0.000825271
-58,94,0.00145885
-56,94,0.00223562
-54,94,0.00302179
-52,94,0.00362614
-50,94,0.00385567
-48,94,0.00360397
-46,94,0.00292582
-44,94,0.00204074
-42,94,0.00124985
-40,94,0.000815564
-38,94,0.000874853
-36,94,0.00141236
-34,94,0.00227068
-32,94,0.00318378
-30,94,0.00385755
-28,94,0.00410221
-26,94,0.0039434
-24,94,0.00360881
-22,94,0.0033769
-20,94,0.00340024
-18,94,0.0036371
-16,94,0.00392616
-14,94,0.004135
-12,94,0.00428789
-10,94,0.0046053
-8,94,0.00541633
-6,94,0.00695351
-4,94,0.00912784
-2,94,0.0114488
0,94,0.0131968
2,94,0.0137795
4,94,0.0130484
6,94,0.0113629
8,94,0.00937045
10,94,0.00765669
12,94,0.0064854
14,94,0.0057554
16,94,0.00515926
18,94,0.00442713
20,94,0.00351299
22,94,0.00261774
24,94,0.00203554
26,94,0.00192749
28,94,0.00219108
30,94,0.00252868
32,94,0.00265629
34,94,0.00247907
36,94,0.00210517
38,94,0.00172165
40,94,0.00145932
42,94,0.00134258
44,94,0.00132067
46,94,0.00132099
48,94,0.00128372
50,94,0.00117593
52,94,0.000996091
54,94,0.000770353
56,94,0.000538917
58,94,0.000338449
60,94,0.000190816
62,94,0.000102284
64,94,6.85803e-05
66,94,7.95177e-05
68,94,0.000121286
70,94,0.000178324
72,94,0.00023632
74,94,0.000285407
76,94,0.000321572
78,94,0.000345505
80,94,0.000359962
82,94,0.000367415
84,94,0.000369126
86,94,0.000365577
88,94,0.000357486
90,94,0.000346583
92,94,0.00033572
94,94,0.000328216
96,94,0.000326561
98,94,0.000330669
100,94,0.000336296
102,94,0.000334754
104,94,0.00031535
106,94,0.00027119
108,94,0.000206892
110,94,0.000144222
112,94,0.000120832
114,94,0.000180003
116,94,0.000354847
118,94,0.000655083
120,94,0.00106373
122,94,0.00154448
124,94,0.0020529
126,94,0.00254296
128,94,0.00296675
130,94,0.00327433
132,94,0.00342349
134,94,0.00340091
136,94,0.00324188
138,94,0.00302824
140,94,0.00285413
142,94,0.00277283
144,94,0.00275659
146,94,0.00269913
148,94,0.00246832
150,94,0.00199013
152,94,0.00132565
154,94,0.000696898
156,94,0.000430468
158,94,0.000825989
160,94,0.00200656
162,94,0.00383404
164,94,0.0059456
166,94,0.00790046
168,94,0.00936276
170,94,0.0102307
172,94,0.0106557
174,94,0.0109509
176,94,0.0114272
178,94,0.012222
180,94,0.0131913
-180,96,0.0146855
-178,96,0.0165234
-176,96,0.0175829
-174,96,0.0173907
-172,96,0.015853
-170,96,0.0133065
-168,96,0.010344
-166,96,0.00752523
-164,96,0.00516783
-162,96,0.00333747
-160,96,0.00198515
-158,96,0.00108089
-156,96,0.000638059
-154,96,0.000645747
-152,96,0.00100188
-150,96,0.00151655
-148,96,0.00198164
-146,96,0.00225329
-144,96,0.00229611
-142,96,0.00217226
-140,96,0.00199122
-138,96,0.00184965
-136,96,0.0017885
-134,96,0.00178357
-132,96,0.00177099
-130,96,0.0016915
-128,96,0.00152682
-126,96,0.00130659
-124,96,0.00108532
-122,96,0.000909057
-120,96,0.00079481
-118,96,0.000731988
-116,96,0.000698122
-114,96,0.000674653
-112,96,0.000653904
-110,96,0.000637411
-108,96,0.000630637
-106,96,0.000638492
-104,96,0.000663108
-102,96,0.000703362
-100,96,0.00075534
-98,96,0.000813297
-96,96,0.000870871
-94,96,0.000922238
-92,96,0.000962895
-90,96,0.000989988
-88,96,0.00100231
-86,96,0.00100013
-84,96,0.000984848
-82,96,0.000958227
-80,96,0.000921374
-78,96,0.0008739
-76,96,0.000814457
-74,96,0.000743672
-72,96,0.000669201
-70,96,0.000610625
-68,96,0.000600432
-66,96,0.000678554
-64,96,0.000881861
-62,96,0.001234
-60,96,0.00174018
-58,96,0.00238488
-56,96,0.00312405
-54,96,0.00386855
-52,96,0.0044728
-50,96,0.00475623
-48,96,0.00457129
-46,96,0.00389078
-44,96,0.00285633
-42,96,0.00174628
-40,96,0.000877916
-38,96,0.000498366
-36,96,0.000706887
-34,96,0.00141983
-32,96,0.00238725
-30,96,0.0032813
-28,96,0.00384329
-26,96,0.00400507
-24,96,0.00388803
-22,96,0.00367944
-20,96,0.00349955
-18,96,0.0033716
-16,96,0.00329397
-14,96,0.00332388
-12,96,0.00360194
-10,96,0.00431439
-8,96,0.00561534
-6,96,0.0075208
-4,96,0.00980794
-2,96,0.011999
0,96,0.0134973
2,96,0.0138397
4,96,0.0129198
6,96,0.0110374
8,96,0.00874771
10,96,0.00660667
12,96,0.00495625
14,96,0.00384067
16,96,0.00307383
18,96,0.00241326
20,96,0.00174542
22,96,0.00116575
24,96,0.000889286
26,96,0.0010522
28,96,0.00156639
30,96,0.00215566
32,96,0.00254357
34,96,0.00262967
36,96,0.00251315
38,96,0.00237092
40,96,0.00231444
42,96,0.00233603
44,96,0.00235397
46,96,0.0022903
48,96,0.002118
50,96,0.00186172
52,96,0.00157146
54,96,0.00129418
56,96,0.00105758
58,96,0.000868773
60,96,0.000723169
62,96,0.000615191
64,96,0.000543689
66,96,0.000510458
68,96,0.000515383
70,96,0.00055311
72,96,0.000613468
74,96,0.000684502
76,96,0.000755545
78,96,0.000818683
80,96,0.000868633
82,96,0.000902127
84,96,0.000917684
86,96,0.000915909
88,96,0.000899818
90,96,0.000874597
92,96,0.000846575
94,96,0.00082157
96,96,0.000803012
98,96,0.000790356
100,96,0.000778447
102,96,0.000758756
104,96,0.000723342
106,96,0.000671317
108,96,0.000615556
110,96,0.000585419
112,96,0.000621535
114,96,0.000762452
116,96,0.00102873
118,96,0.00141349
120,96,0.00188574
122,96,0.00240491
124,96,0.00293658
126,96,0.00345805
128,96,0.0039486
130,96,0.00437226
132,96,0.00467075
134,96,0.00478253
136,96,0.00468417
138,96,0.0044243
140,96,0.00411418
142,96,0.00386692
144,96,0.00372167
146,96,0.00360757
148,96,0.00337719
150,96,0.00289443
152,96,0.00213382
154,96,0.00124417
156,96,0.000536891
158,96,0.000379901
160,96,0.00102464
162,96,0.00245296
164,96,0.00434833
166,96,0.00623424
168,96,0.00771246
170,96,0.00866109
172,96,0.00927771
174,96,0.00995198
176,96,0.0110462
178,96,0.012692
180,96,0.0146855
-180,98,0.0139819
-178,98,0.0161847
-176,98,0.0178735
-174,98,0.0184401
-172,98,0.0175158
-170,98,0.0151622
-168,98,0.0118683
-166,98,0.00834132
-164,98,0.00522152
-162,98,0.0028906
-160,98,0.00145067
-158,98,0.00081808
-156,98,0.000823621
-154,98,0.00125923
-152,98,0.00188937
-150,98,0.00247492
-148,98,0.00282737
-146,98,0.0028669
-144,98,0.00264334
-142,98,0.00230123
-140,98,0.00200553
-138,98,0.00186733
-136,98,0.00190618
-134,98,0.00206299
-132,98,0.00224879
-130,98,0.0023966
-128,98,0.00248656
-126,98,0.00253614
-124,98,0.00257063
-122,98,0.00259864
-120,98,0.00260774
-118,98,0.00257765
-116,98,0.00249737
-114,98,0.00237369
-112,98,0.00222843
-110,98,0.00208878
-108,98,0.00197809
-106,98,0.00191058
-104,98,0.00189054
-102,98,0.00191401
-100,98,0.00197144
-98,98,0.00205042
-96,98,0.00213826
-94,98,0.00222402
-92,98,0.0022998
-90,98,0.00236106
-88,98,0.00240607
-86,98,0.00243493
-84,98,0.00244849
-82,98,0.0024474
-80,98,0.00243158
-78,98,0.0024006
-76,98,0.00235526
-74,98,0.00230039
-72,98,0.00224762
-70,98,0.00221573
-68,98,0.00222691
-66,98,0.00229963
-64,98,0.00244248
-62,98,0.00265445
-60,98,0.00293273
-58,98,0.00328037
-56,98,0.00370114
-54,98,0.00417555
-52,98,0.00463029
-50,98,0.0049295
-48,98,0.00491087
-46,98,0.00446076
-44,98,0.00358927
-42,98,0.00245989
-40,98,0.00135227
-38,98,0.000570237
-36,98,0.000328127
-34,98,0.000658689
-32,98,0.00139106
-30,98,0.00222842
-28,98,0.00289565
-26,98,0.00326459
-24,98,0.00337145
-22,98,0.00333235
-20,98,0.00324927
-18,98,0.00318535
-16,98,0.0031999
-14,98,0.00337932
-12,98,0.00383158
-10,98,0.00466184
-8,98,0.00594196
-6,98,0.00765673
-4,98,0.00962843
-2,98,0.011484
0,98,0.0127421
2,98,0.0130116
4,98,0.0121823
6,98,0.0104788
8,98,0.00834549
10,98,0.00624825
12,98,0.00450816
14,98,0.00323198
16,98,0.00234288
18,98,0.00168268
20,98,0.00113622
22,98,0.000709069
24,98,0.000502467
26,98,0.000600456
28,98,0.000965133
30,98,0.00143831
32,98,0.00185188
34,98,0.00214514
36,98,0.0023828
38,98,0.00266555
40,98,0.00302262
42,98,0.00337938
44,98,0.0036147
46,98,0.0036468
48,98,0.00347902
50,98,0.00318387
52,98,0.00285287
54,98,0.00255257
56,98,0.00230898
58,98,0.00211753
60,98,0.00196301
62,98,0.0018352
64,98,0.00173407
66,98,0.00166646
68,98,0.00163927
70,98,0.00165418
72,98,0.00170595
74,98,0.00178389
76,98,0.0018748
78,98,0.00196549
80,98,0.00204442
82,98,0.00210265
84,98,0.00213455
86,98,0.00213874
88,98,0.00211838
90,98,0.00208075
92,98,0.00203541
94,98,0.00199162
96,98,0.00195559
98,98,0.00192848
100,98,0.00190606
102,98,0.00188053
104,98,0.00184489
106,98,0.0017989
108,98,0.00175426
110,98,0.0017357
112,98,0.00177525
114,98,0.00190093
116,98,0.00212489
118,98,0.00243795
120,98,0.00281446
122,98,0.00322512
124,98,0.00364978
126,98,0.00408043
128,98,0.0045088
130,98,0.00490399
132,98,0.00519883
134,98,0.00530759
136,98,0.00517754
138,98,0.00484155
140,98,0.00442141
142,98,0.0040616
144,98,0.00383299
146,98,0.00367871
148,98,0.00344501
150,98,0.00297852
152,98,0.00223327
154,98,0.00133527
156,98,0.000572603
158,98,0.00029871
160,98,0.000770726
162,98,0.001998
164,98,0.00370255
166,98,0.00544273
168,98,0.00684056
170,98,0.0077728
172,98,0.00841138
174,98,0.00910655
176,98,0.0101994
178,98,0.011858
180,98,0.0139819
-180,100,0.0172124
-178,100,0.0196148
-176,100,0.021417
-174,100,0.0219422
-172,100,0.0207502
-170,100,0.0178753
-168,100,0.0138601
-166,100,0.00954674
-164,100,0.00574629
-162,100,0.00297706
-160,100,0.00138866
-158,100,0.000848854
-156,100,0.00108225
-154,100,0.00176848
-152,100,0.00258661
-150,100,0.00324831
-148,100,0.00355234
-146,100,0.00344333
-144,100,0.00302748
-142,100,0.00251698
-140,100,0.00212609
-138,100,0.00197812
-136,100,0.00207422
-134,100,0.00233149
-132,100,0.00265413
-130,100,0.00298818
-128,100,0.00333094
-126,100,0.0037007
-124,100,0.00409712
-122,100,0.00448191
-120,100,0.00479062
-118,100,0.00496387
-116,100,0.00497614
-114,100,0.00484595
-112,100,0.00462534
-110,100,0.00437825
-108,100,0.00416032
-106,100,0.00400757
-104,100,0.00393464
-102,100,0.00393889
-100,100,0.00400649
-98,100,0.00411813
-96,100,0.00425382
-94,100,0.00439648
-92,100,0.00453419
-90,100,0.00466086
-88,100,0.00477536
-86,100,0.0048795
-84,100,0.00497553
-82,100,0.0050637
-80,100,0.00514049
-78,100,0.00519815
-76,100,0.00522565
-74,100,0.00521132
-72,100,0.00514611
-70,100,0.00502618
-68,100,0.00485355
-66,100,0.0046353
-64,100,0.00438342
-62,100,0.00411765
-60,100,0.00387055
-58,100,0.00368912
-56,100,0.00362545
-54,100,0.00371303
-52,100,0.00393614
-50,100,0.00420969
-48,100,0.00438808
-46,100,0.00431003
-44,100,0.00386761
-42,100,0.00307072
-40,100,0.00207232
-38,100,0.00112952
-36,100,0.000503868
-34,100,0.000343397
-32,100,0.00061473
-30,100,0.00113443
-28,100,0.00168298
-26,100,0.00212131
-24,100,0.00243148
-22,100,0.00267306
-20,100,0.00291594
-18,100,0.00321004
-16,100,0.00359715
-14,100,0.00413157
-12,100,0.00488741
-10,100,0.00595399
-8,100,0.00741422
-6,100,0.00928678
-4,100,0.0114391
-2,100,0.0135347
0,100,0.0150941
2,100,0.0156738
4,100,0.0150681
6,100,0.0134038
8,100,0.0110729
10,100,0.00855756
12,100,0.00625554
14,100,0.00438488
16,100,0.0029858
18,100,0.00198961
20,100,0.00130713
22,100,0.000887007
24,100,0.000714285
26,100,0.000762816
28,100,0.000956109
30,100,0.00118632
32,100,0.00138374
34,100,0.00157208
36,100,0.00184957
38,100,0.00230207
40,100,0.00291854
42,100,0.00357805
44,100,0.00411626
46,100,0.00441697
48,100,0.00446379
50,100,0.0043275
52,100,0.00411246
54,100,0.00390408
56,100,0.00374466
58,100,0.00363845
60,100,0.0035708
62,100,0.00352577
64,100,0.00349508
66,100,0.00347869
68,100,0.00348113
70,100,0.00350724
72,100,0.00355915
74,100,0.00363516
76,100,0.00372973
78,100,0.00383429
80,100,0.00393821
82,100,0.00403018
84,100,0.00409999
86,100,0.00414065
88,100,0.00415011
90,100,0.00413185
92,100,0.00409378
94,100,0.00404555
96,100,0.00399539
98,100,0.00394726
100,100,0.00389962
102,100,0.00384626
104,100,0.00377926
106,100,0.00369344
108,100,0.00359082
110,100,0.00348291
112,100,0.00338904
114,100,0.00333082
116,100,0.003325
118,100,0.00337824
120,100,0.00348667
122,100,0.00363996
124,100,0.00382703
126,100,0.0040381
128,100,0.00425887
130,100,0.00445894
132,100,0.00458635
134,100,0.004583
136,100,0.00442185
138,100,0.00414071
140,100,0.00383704
142,100,0.00361247
144,100,0.00350021
146,100,0.00343023
148,100,0.00326242
150,100,0.00287031
152,100,0.00222985
154,100,0.00147074
156,100,0.00086293
158,100,0.000728534
160,100,0.00130035
162,100,0.00259279
164,100,0.00437024
166,100,0.00625296
168,100,0.00790809
170,100,0.00921063
172,100,0.0102826
174,100,0.0114056
176,100,0.0128715
178,100,0.0148366
180,100,0.0172124
-180,102,0.0263482
-178,102,0.029314
-176,102,0.0313018
-174,102,0.0315558
-172,102,0.0296195
-170,102,0.0255881
-168,102,0.0201337
-166,102,0.0142727
-164,102,0.00900383
-162,102,0.00500801
-160,102,0.0025346
-158,102,0.00146345
-156,102,0.00144931
-154,102,0.00205791
-152,102,0.00286145
-150,102,0.00350821
-148,102,0.00378289
-146,102,0.00364614
-144,102,0.0032233
-142,102,0.00273039
-140,102,0.00236695
-138,102,0.00223245
-136,102,0.00230948
-134,102,0.00251287
-132,102,0.00276389
-130,102,0.00304026
-128,102,0.00337596
-126,102,0.00381963
-124,102,0.00438408
-122,102,0.00502056
-120,102,0.00563196
-118,102,0.00611449
-116,102,0.0064015
-114,102,0.00648603
-112,102,0.00641464
-110,102,0.00626174
-108,102,0.00610123
-106,102,0.00598752
-104,102,0.00594952
-102,102,0.00599355
-100,102,0.00611015
-98,102,0.00628093
-96,102,0.00648456
-94,102,0.00670148
-92,102,0.00691739
-90,102,0.0071248
-88,102,0.00732262
-86,102,0.00751358
-84,102,0.0077004
-82,102,0.00788133
-80,102,0.00804626
-78,102,0.00817426
-76,102,0.00823379
-74,102,0.00818652
-72,102,0.00799491
-70,102,0.00763254
-68,102,0.00709435
-66,102,0.00640327
-64,102,0.00561043
-62,102,0.0047887
-60,102,0.00402173
-58,102,0.00339183
-56,102,0.00296823
-54,102,0.00279503
-52,102,0.00287722
-50,102,0.0031661
-48,102,0.0035516
-46,102,0.00387319
-44,102,0.00395905
-42,102,0.00368926
-40,102,0.00305824
-38,102,0.0021979
-36,102,0.00133436
-34,102,0.000690797
-32,102,0.000391512
-30,102,0.000428987
-28,102,0.000711563
-26,102,0.0011487
-24,102,0.00170833
-22,102,0.00241533
-20,102,0.00331217
-18,102,0.0044229
-16,102,0.00574266
-14,102,0.00725067
-12,102,0.00893634
-10,102,0.0108232
-8,102,0.0129644
-6,102,0.0153854
-4,102,0.0179858
-2,102,0.0204674
0,102,0.0223643
2,102,0.0231911
4,102,0.0226392
6,102,0.0207096
8,102,0.0177156
10,102,0.0141669
12,102,0.0106058
14,102,0.0074659
16,102,0.00499665
18,102,0.00326184
20,102,0.00219202
22,102,0.00165283
24,102,0.00149224
26,102,0.00155669
28,102,0.00169833
30,102,0.00180006
32,102,0.00181593
34,102,0.00179277
36,102,0.00184227
38,102,0.00207043
40,102,0.00250775
42,102,0.00308472
44,102,0.00366531
46,102,0.00411433
48,102,0.00435842
50,102,0.00441011
52,102,0.00434925
54,102,0.00427807
56,102,0.00427606
58,102,0.00437494
60,102,0.00455981
62,102,0.00478837
64,102,0.00501458
66,102,0.00520592
68,102,0.00535004
70,102,0.00545258
72,102,0.00553015
74,102,0.00560248
76,102,0.00568594
78,102,0.00578968
80,102,0.00591407
82,102,0.00605153
84,102,0.00618885
86,102,0.00631076
88,102,0.00640368
90,102,0.00645869
92,102,0.00647296
94,102,0.00644907
96,102,0.00639283
98,102,0.00631012
100,102,0.00620404
102,102,0.0060729
104,102,0.00591006
106,102,0.00570604
108,102,0.00545277
110,102,0.00514882
112,102,0.00480356
114,102,0.00443816
116,102,0.00408253
118,102,0.00376918
120,102,0.00352594
122,102,0.00336908
124,102,0.00329851
126,102,0.00329657
128,102,0.0033322
130,102,0.00337061
132,102,0.00338599
134,102,0.00337207
136,102,0.00334535
138,102,0.00333796
140,102,0.00338102
142,102,0.0034842
144,102,0.00362086
146,102,0.00372757
148,102,0.00372166
150,102,0.0035342
152,102,0.00315235
154,102,0.00266025
156,102,0.00225694
158,102,0.00222259
160,102,0.00282077
162,102,0.00417144
164,102,0.0061729
166,102,0.00854044
168,102,0.0109541
170,102,0.0132262
172,102,0.0153841
174,102,0.0176247
176,102,0.0201772
178,102,0.0231402
180,102,0.0263482
-180,104,0.0360599
-178,104,0.0399196
-176,104,0.0425861
-174,104,0.0431456
-172,104,0.040986
-170,104,0.0361296
-168,104,0.0293195
-166,104,0.0217841
-164,104,0.0148001
-162,104,0.00928631
-160,104,0.0056092
-158,104,0.0036325
-156,104,0.00291442
-154,104,0.00292488
-152,104,0.00320181
-150,104,0.00342977
-148,104,0.00345907
-146,104,0.00328624
-144,104,0.00300705
-142,104,0.00275121
-140,104,0.0026164
-138,104,0.00262624
-136,104,0.00273017
-134,104,0.00284309
-132,104,0.00290112
-130,104,0.00290183
-128,104,0.00290742
-126,104,0.00301071
-124,104,0.00328442
-122,104,0.0037421
-120,104,0.00433082
-118,104,0.00495647
-116,104,0.00552465
-114,104,0.00597454
-112,104,0.00629138
-110,104,0.00649815
-108,104,0.00663652
-106,104,0.00674882
-104,104,0.00686723
-102,104,0.00701024
-100,104,0.00718387
-98,104,0.0073848
-96,104,0.00760423
-94,104,0.00783177
-92,104,0.00805897
-90,104,0.00828149
-88,104,0.00849933
-86,104,0.00871467
-84,104,0.00892776
-82,104,0.00913154
-80,104,0.00930663
-78,104,0.00941836
-76,104,0.00941809
-74,104,0.00925034
-72,104,0.0088659
-70,104,0.00823853
-68,104,0.00737975
-66,104,0.00634542
-64,104,0.00522942
-62,104,0.00414528
-60,104,0.00320228
-58,104,0.00248594
-56,104,0.00205015
-54,104,0.00192072
-52,104,0.00210133
-50,104,0.00256945
-48,104,0.00325647
-46,104,0.00402379
-44,104,0.00466228
-42,104,0.00494073
-40,104,0.00469805
-38,104,0.00393289
-36,104,0.00282775
-34,104,0.00168006
-32,104,0.000778466
-30,104,0.000304134
-28,104,0.000314568
-26,104,0.000801429
-24,104,0.00176323
-22,104,0.00323561
-20,104,0.00526216
-18,104,0.00783031
-16,104,0.0108192
-14,104,0.0140052
-12,104,0.0171414
-10,104,0.0200721
-8,104,0.0227964
-6,104,0.0254124
-4,104,0.0279582
-2,104,0.0302607
0,104,0.0319134
2,104,0.0324168
4,104,0.0314
6,104,0.0287934
8,104,0.0248747
10,104,0.0201884
12,104,0.0153925
14,104,0.0110893
16,104,0.00768492
18,104,0.00532045
20,104,0.00389757
22,104,0.00317857
24,104,0.00290133
26,104,0.00285313
28,104,0.00289152
30,104,0.00293788
32,104,0.00296682
34,104,0.00299229
36,104,0.00304609
38,104,0.00315565
40,104,0.00333108
42,104,0.0035591
44,104,0.0037974
46,104,0.00397648
48,104,0.00402452
50,104,0.00391324
52,104,0.00369374
54,104,0.00348807
56,104,0.0034338
58,104,0.00361625
60,104,0.0040312
62,104,0.00459585
64,104,0.00519364
66,104,0.00572259
68,104,0.00612481
70,104,0.00639117
72,104,0.00654864
74,104,0.00664145
76,104,0.00671442
78,104,0.00680213
80,104,0.0069239
82,104,0.00708321
84,104,0.00727004
86,104,0.00746505
88,104,0.00764467
90,104,0.00778629
92,104,0.00787264
94,104,0.00789426
96,104,0.00784969
98,104,0.00774315
100,104,0.00758044
102,104,0.00736427
104,104,0.00709092
106,104,0.00674995
108,104,0.00632803
110,104,0.00581634
112,104,0.00521921
114,104,0.00456105
116,104,0.00388887
118,104,0.00326811
120,104,0.00276968
122,104,0.00244846
124,104,0.00231997
126,104,0.00234943
128,104,0.00246741
130,104,0.00260969
132,104,0.00275626
134,104,0.00293705
136,104,0.00319604
138,104,0.00354263
140,104,0.00393227
142,104,0.00429185
144,104,0.00456392
146,104,0.00473122
148,104,0.00480646
150,104,0.00480554
152,104,0.0047351
154,104,0.0046141
156,104,0.00452235
158,104,0.00463865
160,104,0.00521851
162,104,0.00649335
164,104,0.00854298
166,104,0.0112383
168,104,0.0143128
170,104,0.0175212
172,104,0.0207728
174,104,0.0241519
176,104,0.0278195
178,104,0.0318489
180,104,0.0360599
-180,106,0.0394842
-178,106,0.0437945
-176,106,0.0468677
-174,106,0.0477441
-172,106,0.0457732
-170,106,0.0409623
-168,106,0.0340732
-166,106,0.0263796
-164,106,0.0192041
-162,106,0.0134764
-160,106,0.00952153
-158,106,0.00713013
-156,106,0.00580719
-154,106,0.00503874
-152,106,0.00446272
-150,106,0.00391629
-148,106,0.00339498
-146,106,0.00297569
-144,106,0.00274282
-142,106,0.00273717
-140,106,0.00293357
-138,106,0.00324543
-136,106,0.00355044
-134,106,0.00372858
-132,106,0.00370085
-130,106,0.00345631
-128,106,0.00305707
-126,106,0.00261868
-124,106,0.00227245
-122,106,0.00212414
-120,106,0.00222474
-118,106,0.00256294
-116,106,0.00307868
-114,106,0.00368872
-112,106,0.00431226
-110,106,0.00488833
-108,106,0.00538224
-106,106,0.00578349
-104,106,0.00609886
-102,106,0.0063445
-100,106,0.00653908
-98,106,0.00669929
-96,106,0.00683788
-94,106,0.00696381
-92,106,0.00708358
-90,106,0.00720264
-88,106,0.00732573
-86,106,0.00745548
-84,106,0.0075893
-82,106,0.00771528
-80,106,0.0078084
-78,106,0.00782951
